DATE TIME,PM10 1H (µg/m3),PM2.5 1H (µg/m3),WIND DIRECTION 1H (°),WIND SPEED 1H (m/s),RELATIVE HUMIDITY 1H (%),Ambient Temperature 1H (°c),API
2023-09-24 02:00:00,24.174,12.739,351.758,1.381,84.005,26.325,57
2023-09-24 03:00:00,19.993,9.163,354.289,0.854,85.281,26.075,57
2023-09-24 04:00:00,19.321,8.355,334.09,0.899,85.126,25.9,57
2023-09-24 05:00:00,16.48,7.019,0.599,0.957,84.778,26.025,57
2023-09-24 06:00:00,27.532,15.851,315.081,1.501,87.177,25.575,58
2023-09-24 07:00:00,13.317,3.882,347.383,1.263,91.381,24.9,57
2023-09-24 08:00:00,31.196,20.598,24.235,1.023,90.89,24.95,56
2023-09-24 09:00:00,29.102,13.799,349.898,1.767,87.764,25.725,56
2023-09-24 10:00:00,16.495,9.95,354.111,1.823,88.633,25.7,55
2023-09-24 11:00:00,16.563,13.071,348.714,2.79,83.017,27.075,55
2023-09-24 12:00:00,23.401,13.193,347.675,2.502,79.421,27.475,55
2023-09-24 13:00:00,23.384,13.183,352.884,2.285,78.111,27.925,54
2023-09-24 14:00:00,22.316,12.493,345.329,2.211,69.059,29.975,54
2023-09-24 15:00:00,26.147,14.973,353.544,1.805,64.299,31.325,53
2023-09-24 16:00:00,29.701,17.324,18.928,1.727,66.983,30.475,51
2023-09-24 17:00:00,27.413,15.834,17.099,1.262,70.283,29.775,50
2023-09-24 18:00:00,35.492,24.294,18.479,1.234,72.507,29.45,51
2023-09-24 19:00:00,12.828,3.98,333.739,0.674,72.961,29.325,48
2023-09-24 20:00:00,20.607,9.282,269.449,0.416,76.855,28.65,48
2023-09-24 21:00:00,24.064,10.153,293.325,0.474,79.954,28.15,49
2023-09-24 22:00:00,28.764,15.115,320.46,0.58,81.721,27.8,49
2023-09-24 23:00:00,26.737,12.179,31.631,0.486,82.185,27.725,51
2023-09-25 00:00:00,24.531,12.54,348.587,0.764,82.722,27.425,51
2023-09-25 01:00:00,20.436,6.788,46.981,0.961,80.747,27.375,51
2023-09-25 02:00:00,19.237,6.497,26.085,0.587,84.241,26.75,50
2023-09-25 03:00:00,22.636,10.569,342.708,0.555,85.727,26.625,51
2023-09-25 04:00:00,27.742,13.417,8.448,0.409,84.458,26.675,51
2023-09-25 05:00:00,25.091,12.227,75.996,0.851,85.565,26.55,52
2023-09-25 06:00:00,24.944,13.004,54.604,0.801,84.444,26.475,51
2023-09-25 07:00:00,22.069,9.562,98.542,0.767,86.177,26.35,52
2023-09-25 08:00:00,12.279,5.342,178.87,0.507,90.597,25.175,50
2023-09-25 09:00:00,12.534,3.471,352.539,0.593,92.023,24.7,48
2023-09-25 10:00:00,15.313,7.051,46.701,1.12,89.439,25.15,48
2023-09-25 11:00:00,19.178,10.555,136.397,0.783,84.212,26.375,47
2023-09-25 12:00:00,38.09,22.525,121.848,1.467,77.118,28.1,49
2023-09-25 13:00:00,38.837,23.009,105.023,1.084,68.918,29.35,51
2023-09-25 14:00:00,15.325,3.289,210.235,0.943,63.248,30.275,49
2023-09-25 15:00:00,22.394,18.962,214.68,1.476,64.938,30.875,50
2023-09-25 16:00:00,15.458,15.12,228.015,1.68,63.762,31.1,49
2023-09-25 17:00:00,47.467,25.264,251.24,1.897,65.428,31.05,51
2023-09-25 18:00:00,56.325,41.697,256.209,1.078,66.891,30.85,52
2023-09-25 19:00:00,40.457,12.949,287.67,0.64,67.054,30.625,53
2023-09-25 20:00:00,34.749,27.501,351.605,1.103,74.689,29.525,54
2023-09-25 21:00:00,19.752,8.218,358.069,1.395,80.463,28.425,53
2023-09-25 22:00:00,18.21,7.285,347.851,1.473,79.828,28.0,53
2023-09-25 23:00:00,23.432,9.151,354.579,1.143,78.828,27.8,53
2023-09-26 00:00:00,19.957,6.85,27.867,1.298,81.328,27.325,53
2023-09-26 01:00:00,22.055,8.162,39.127,0.995,83.084,27.0,53
2023-09-26 02:00:00,25.303,10.804,17.407,0.706,84.0,26.825,53
2023-09-26 03:00:00,12.909,5.183,257.014,2.381,81.943,27.075,53
2023-09-26 04:00:00,11.994,1.947,317.353,0.362,81.737,27.025,52
2023-09-26 05:00:00,18.111,6.535,61.234,0.559,83.613,26.65,52
2023-09-26 06:00:00,17.85,6.337,334.714,0.54,87.174,26.025,51
2023-09-26 07:00:00,21.445,9.619,336.768,0.669,86.014,26.2,51
2023-09-26 08:00:00,22.626,11.893,49.451,0.829,85.175,26.6,52
2023-09-26 09:00:00,22.638,7.56,53.598,1.078,85.453,26.725,52
2023-09-26 10:00:00,26.538,8.862,43.223,0.775,81.222,27.85,52
2023-09-26 11:00:00,45.031,28.637,157.273,0.701,73.995,29.75,53
2023-09-26 12:00:00,40.271,20.489,216.334,1.347,68.019,31.125,53
2023-09-26 13:00:00,43.583,25.601,202.667,1.868,70.535,30.475,53
2023-09-26 14:00:00,45.604,28.037,214.812,1.799,68.123,31.0,54
2023-09-26 15:00:00,23.731,10.525,234.56,1.499,70.031,30.8,54
2023-09-26 16:00:00,29.318,22.365,240.942,1.871,66.134,31.075,54
2023-09-26 17:00:00,47.307,36.581,209.904,2.503,65.565,31.375,55
2023-09-26 18:00:00,34.869,14.345,207.737,1.858,66.114,31.15,53
2023-09-26 19:00:00,52.569,27.28,182.475,1.042,66.911,30.675,54
2023-09-26 20:00:00,37.185,29.216,39.886,0.547,74.965,29.7,54
2023-09-26 21:00:00,48.027,32.787,56.015,0.97,79.85,28.875,56
2023-09-26 22:00:00,56.91,35.76,64.241,1.558,82.763,28.2,57
2023-09-26 23:00:00,41.441,21.655,58.224,1.536,83.513,27.65,58
2023-09-27 00:00:00,55.24,33.634,81.438,1.8,85.293,27.125,59
2023-09-27 01:00:00,52.32,34.716,80.468,0.809,85.249,26.85,61
2023-09-27 02:00:00,51.271,33.699,60.504,0.744,85.716,26.675,62
2023-09-27 03:00:00,54.451,35.078,62.239,1.028,86.998,26.25,63
2023-09-27 04:00:00,71.424,44.693,87.426,0.735,86.885,25.875,66
2023-09-27 05:00:00,65.264,36.369,196.511,0.292,87.477,25.6,67
2023-09-27 06:00:00,73.613,51.761,162.261,1.25,82.548,26.325,70
2023-09-27 07:00:00,66.062,40.624,168.081,0.775,82.927,26.6,71
2023-09-27 08:00:00,74.76,51.729,151.307,0.663,83.414,26.475,73
2023-09-27 09:00:00,77.072,53.823,145.97,1.03,76.426,27.975,76
2023-09-27 10:00:00,37.458,22.52,118.806,1.166,66.719,30.025,77
2023-09-27 11:00:00,61.95,29.804,158.083,1.755,61.434,31.35,77
2023-09-27 12:00:00,69.8,38.649,185.182,3.033,55.305,32.35,78
2023-09-27 13:00:00,46.18,28.314,192.658,3.902,59.259,32.45,78
2023-09-27 14:00:00,58.849,41.766,200.335,3.845,61.291,32.55,79
2023-09-27 15:00:00,102.496,57.024,203.801,3.933,64.857,32.625,81
2023-09-27 16:00:00,54.174,32.632,193.221,4.106,61.924,32.8,82
2023-09-27 17:00:00,51.426,33.541,196.004,3.609,62.325,32.775,81
2023-09-27 18:00:00,62.592,49.739,201.911,3.208,63.381,32.35,83
2023-09-27 19:00:00,74.821,49.031,190.741,2.313,65.895,31.925,84
2023-09-27 20:00:00,81.423,55.598,162.339,1.803,66.852,31.225,86
2023-09-27 21:00:00,73.677,47.751,144.123,1.039,68.856,30.25,87
2023-09-27 22:00:00,76.55,49.426,119.352,0.524,69.867,29.75,87
2023-09-27 23:00:00,83.779,52.2,107.628,0.11,66.704,29.575,89
2023-09-28 00:00:00,49.669,33.566,229.624,0.195,69.594,29.05,89
2023-09-28 01:00:00,57.494,40.031,90.66,0.346,70.9,28.725,89
2023-09-28 02:00:00,76.568,51.105,41.563,0.543,75.216,27.675,90
2023-09-28 03:00:00,84.037,52.759,326.843,0.775,78.058,27.225,91
2023-09-28 04:00:00,76.929,50.637,221.586,0.202,79.65,27.075,92
2023-09-28 05:00:00,65.905,43.646,64.44,0.23,81.892,26.75,92
2023-09-28 06:00:00,68.753,45.218,83.92,0.85,83.576,26.3,92
2023-09-28 07:00:00,68.992,45.736,51.901,0.942,86.889,25.6,92
2023-09-28 08:00:00,78.573,51.353,72.695,1.123,86.204,25.775,92
2023-09-28 09:00:00,55.698,36.772,64.87,1.036,74.134,28.225,91
2023-09-28 10:00:00,54.117,39.125,133.417,0.435,68.474,29.575,92
2023-09-28 11:00:00,55.022,25.173,185.283,1.466,60.739,31.2,92
2023-09-28 12:00:00,52.327,31.949,169.534,2.103,54.561,32.025,91
2023-09-28 13:00:00,45.872,19.773,187.807,2.783,55.718,32.725,91
2023-09-28 14:00:00,57.36,38.636,201.112,2.946,60.133,32.6,91
2023-09-28 15:00:00,52.489,30.019,199.105,3.568,60.352,32.625,89
2023-09-28 16:00:00,42.151,26.913,202.777,3.391,61.319,32.625,89
2023-09-28 17:00:00,59.873,38.295,203.554,3.158,62.796,32.2,89
2023-09-28 18:00:00,51.596,31.162,205.02,3.086,64.387,31.8,88
2023-09-28 19:00:00,67.38,45.345,192.008,2.591,63.922,31.45,88
2023-09-28 20:00:00,57.663,35.032,177.956,2.187,68.82,30.775,87
2023-09-28 21:00:00,64.672,41.192,151.456,1.373,69.837,30.05,86
2023-09-28 22:00:00,94.538,65.578,136.764,0.689,70.774,29.125,87
2023-09-28 23:00:00,91.849,65.175,23.441,0.591,73.394,28.4,88
2023-09-29 00:00:00,96.118,70.973,20.94,0.63,73.155,28.25,90
2023-09-29 01:00:00,112.591,82.221,54.541,0.674,71.139,28.2,92
2023-09-29 02:00:00,108.585,77.268,59.81,0.927,75.023,27.675,94
2023-09-29 03:00:00,104.347,75.781,81.301,0.741,78.808,27.2,95
2023-09-29 04:00:00,107.182,79.125,79.292,0.281,80.193,26.75,96
2023-09-29 05:00:00,108.598,79.971,353.565,0.401,82.808,26.175,98
2023-09-29 06:00:00,87.771,63.573,334.14,0.253,84.608,25.65,99
2023-09-29 07:00:00,106.357,76.131,5.711,0.253,85.604,25.6,107
2023-09-29 08:00:00,89.339,56.619,73.009,0.828,83.039,26.1,109
2023-09-29 09:00:00,100.944,67.449,68.488,1.543,78.072,27.65,122
2023-09-29 10:00:00,119.58,82.498,81.715,1.256,69.794,30.0,140
2023-09-29 11:00:00,107.919,77.461,148.808,1.941,59.234,31.85,152
2023-09-29 12:00:00,74.512,47.354,201.005,2.631,57.306,32.65,152
2023-09-29 13:00:00,81.327,49.494,199.841,3.491,59.11,32.425,153
2023-09-29 14:00:00,118.354,67.633,213.505,3.005,58.484,33.05,153
2023-09-29 15:00:00,53.336,38.098,220.927,3.265,63.956,33.125,153
2023-09-29 16:00:00,42.81,30.413,218.006,3.217,68.274,32.65,153
2023-09-29 17:00:00,69.033,42.755,204.447,3.339,64.03,32.475,154
2023-09-29 18:00:00,56.345,31.211,205.234,2.388,65.897,31.925,154
2023-09-29 19:00:00,39.67,25.426,198.435,1.995,65.475,31.625,153
2023-09-29 20:00:00,75.519,51.292,113.103,0.867,69.013,31.3,153
2023-09-29 21:00:00,63.402,44.475,55.381,2.582,78.166,28.15,153
2023-09-29 22:00:00,63.48,45.51,27.799,2.035,81.243,26.25,153
2023-09-29 23:00:00,43.823,31.184,42.797,2.446,84.303,25.4,152
2023-09-30 00:00:00,37.96,20.215,50.525,2.71,88.483,24.625,151
2023-09-30 01:00:00,47.67,28.226,60.492,3.328,88.79,24.325,133
2023-09-30 02:00:00,39.321,27.452,63.425,2.64,87.452,24.5,112
2023-09-30 03:00:00,56.515,31.751,66.056,2.2,85.785,24.625,99
2023-09-30 04:00:00,159.699,100.571,43.531,0.662,84.647,24.775,103
2023-09-30 05:00:00,63.44,41.247,252.14,3.215,81.346,26.7,98
2023-09-30 06:00:00,21.082,11.887,258.983,2.224,81.316,26.7,96
2023-09-30 07:00:00,26.877,17.844,294.746,0.691,79.209,26.5,92
2023-09-30 08:00:00,27.856,17.469,70.742,0.749,83.838,26.15,90
2023-09-30 09:00:00,58.318,35.004,62.712,2.02,82.551,26.575,89
2023-09-30 10:00:00,60.935,35.07,74.337,1.615,76.199,27.925,86
2023-09-30 11:00:00,66.428,47.936,79.091,0.84,70.076,29.7,85
2023-09-30 12:00:00,44.014,29.177,150.895,0.877,66.813,30.675,84
2023-09-30 13:00:00,19.999,14.602,230.286,1.596,63.003,31.525,82
2023-09-30 14:00:00,42.389,29.139,244.101,1.809,65.185,31.775,80
2023-09-30 15:00:00,44.434,27.817,269.414,2.25,65.557,31.9,79
2023-09-30 16:00:00,83.899,55.224,274.086,2.26,66.068,31.825,80
2023-09-30 17:00:00,60.99,39.785,279.378,1.786,69.355,30.825,80
2023-09-30 18:00:00,70.725,45.083,154.436,1.254,71.437,29.475,81
2023-09-30 19:00:00,45.942,34.901,131.118,0.867,72.392,27.975,82
2023-09-30 20:00:00,55.068,40.343,70.366,1.571,77.155,27.425,81
2023-09-30 21:00:00,39.112,26.001,77.939,1.675,79.584,26.6,80
2023-09-30 22:00:00,43.815,29.289,72.061,0.877,80.382,26.475,79
2023-09-30 23:00:00,33.723,23.383,69.504,0.669,80.552,26.525,79
2023-10-01 00:00:00,20.326,13.001,34.932,0.55,89.972,25.925,39
2023-10-01 01:00:00,18.872,12.195,18.435,0.519,90.257,25.55,39
2023-10-01 02:00:00,17.057,10.186,25.627,0.3,90.527,25.425,40
2023-10-01 03:00:00,29.435,18.875,258.944,0.089,91.835,25.05,41
2023-10-01 04:00:00,21.803,16.69,45.535,0.226,92.0,24.9,42
2023-10-01 05:00:00,34.95,24.921,56.034,0.691,92.528,24.825,45
2023-10-01 06:00:00,33.422,22.618,45.494,0.164,93.657,24.4,48
2023-10-01 07:00:00,32.219,22.72,72.933,0.835,94.718,24.325,51
2023-10-01 08:00:00,33.777,25.802,72.736,0.99,93.857,24.425,52
2023-10-01 09:00:00,28.82,20.48,82.215,1.292,92.561,24.825,52
2023-10-01 10:00:00,18.833,9.522,85.054,0.626,80.76,28.0,52
2023-10-01 11:00:00,32.627,16.552,210.447,1.711,76.488,29.65,53
2023-10-01 12:00:00,25.118,13.861,198.604,2.467,83.867,27.9,53
2023-10-01 13:00:00,29.263,18.318,200.781,2.232,85.371,27.075,54
2023-10-01 14:00:00,23.559,14.467,224.777,1.817,85.96,26.7,54
2023-10-01 15:00:00,13.676,8.021,221.114,1.565,84.87,26.2,54
2023-10-01 16:00:00,17.551,11.487,235.546,1.414,82.861,27.1,54
2023-10-01 17:00:00,13.025,11.594,249.865,1.482,78.77,28.775,54
2023-10-01 18:00:00,14.614,8.275,269.052,1.451,79.003,28.625,54
2023-10-01 19:00:00,25.378,20.062,236.816,1.257,81.547,27.975,55
2023-10-01 20:00:00,15.279,9.136,301.661,0.138,85.927,26.675,54
2023-10-01 21:00:00,12.033,6.991,0.818,0.349,87.27,26.375,54
2023-10-01 22:00:00,14.808,7.705,26.105,0.445,90.817,25.85,54
2023-10-01 23:00:00,17.6,10.344,23.293,0.479,91.913,25.475,54
2023-10-02 00:00:00,28.053,18.699,61.615,0.873,94.015,24.675,53
2023-10-02 01:00:00,28.249,16.324,66.608,1.05,94.975,24.5,53
2023-10-02 02:00:00,23.421,9.358,54.462,0.602,95.0,24.7,53
2023-10-02 03:00:00,25.099,14.959,54.545,0.487,94.49,24.8,53
2023-10-02 04:00:00,25.301,14.693,7.139,0.515,95.297,24.7,54
2023-10-02 05:00:00,29.675,17.041,63.602,0.918,96.247,24.425,54
2023-10-02 06:00:00,29.913,18.063,65.624,1.195,96.458,24.225,55
2023-10-02 07:00:00,15.689,5.846,30.107,0.608,96.843,24.025,54
2023-10-02 08:00:00,33.259,21.149,254.389,0.138,97.0,23.9,55
2023-10-02 09:00:00,36.273,16.155,116.781,0.475,93.368,25.45,55
2023-10-02 10:00:00,40.962,25.951,155.408,0.611,83.024,28.325,56
2023-10-02 11:00:00,31.385,15.058,193.02,2.064,80.709,29.05,55
2023-10-02 12:00:00,20.529,12.015,199.247,2.542,78.486,29.475,55
2023-10-02 13:00:00,46.557,33.083,213.216,3.185,81.817,29.2,55
2023-10-02 14:00:00,15.052,10.011,223.481,3.174,81.339,29.225,55
2023-10-02 15:00:00,24.164,16.567,220.725,2.704,79.953,29.45,55
2023-10-02 16:00:00,30.931,22.271,233.636,1.813,77.971,29.425,55
2023-10-02 17:00:00,26.317,12.829,239.696,1.385,73.358,30.15,56
2023-10-02 18:00:00,32.393,16.208,241.322,1.213,75.967,29.5,55
2023-10-02 19:00:00,4.908,2.072,233.737,0.982,79.771,28.7,55
2023-10-02 20:00:00,26.235,12.144,59.821,0.212,82.584,28.075,55
2023-10-02 21:00:00,32.879,21.476,99.006,0.722,88.924,27.1,56
2023-10-02 22:00:00,37.959,26.673,80.411,0.894,88.375,26.8,56
2023-10-02 23:00:00,40.841,31.914,58.082,0.485,90.857,26.2,57
2023-10-03 00:00:00,18.903,11.661,12.898,0.622,86.707,29.375,63
2023-10-03 01:00:00,10.456,0.818,26.847,0.817,89.526,28.925,62
2023-10-03 02:00:00,8.844,0.135,63.613,0.864,91.39,28.625,61
2023-10-03 03:00:00,13.344,1.777,36.193,0.355,91.111,28.75,60
2023-10-03 04:00:00,18.246,3.16,35.739,0.628,93.029,28.475,59
2023-10-03 05:00:00,26.504,14.268,351.816,0.449,91.786,28.65,58
2023-10-03 06:00:00,24.243,15.124,70.621,0.787,92.484,28.425,57
2023-10-03 07:00:00,26.508,13.631,62.986,0.57,94.818,27.675,57
2023-10-03 08:00:00,27.341,13.552,70.339,1.064,94.753,27.8,55
2023-10-03 09:00:00,31.958,15.845,65.973,1.272,89.32,29.125,54
2023-10-03 10:00:00,41.535,29.579,47.917,0.709,79.624,31.825,55
2023-10-03 11:00:00,30.994,21.797,75.679,0.538,68.632,34.1,56
2023-10-03 12:00:00,29.29,16.063,232.883,0.045,59.89,35.175,56
2023-10-03 13:00:00,2.324,0.784,222.058,1.86,70.825,34.55,55
2023-10-03 14:00:00,39.628,26.401,239.334,2.045,71.865,34.525,55
2023-10-03 15:00:00,34.902,25.237,242.06,2.012,71.86,34.825,55
2023-10-03 16:00:00,38.467,23.596,237.867,2.42,74.172,34.8,55
2023-10-03 17:00:00,52.545,32.411,241.701,2.217,73.467,34.55,56
2023-10-03 18:00:00,26.23,17.338,240.501,1.966,77.092,33.875,56
2023-10-03 19:00:00,35.202,25.827,238.459,1.465,78.943,33.35,55
2023-10-03 20:00:00,21.511,20.69,25.989,0.979,83.005,31.95,55
2023-10-03 21:00:00,21.476,10.348,68.578,0.729,97.139,26.5,54
2023-10-03 22:00:00,22.441,16.263,76.973,1.309,95.349,26.7,55
2023-10-03 23:00:00,37.477,27.743,73.318,1.602,93.286,26.8,56
2023-10-04 00:00:00,31.149,23.88,29.753,0.893,88.055,26.75,64
2023-10-04 01:00:00,25.793,18.41,60.839,1.303,89.597,26.225,61
2023-10-04 02:00:00,28.766,17.551,68.86,1.367,92.0,25.75,61
2023-10-04 03:00:00,54.967,44.691,71.915,0.931,90.606,25.7,61
2023-10-04 04:00:00,77.003,58.549,79.424,0.719,90.0,25.725,62
2023-10-04 05:00:00,47.087,36.55,80.094,0.616,89.037,25.95,62
2023-10-04 06:00:00,38.287,26.673,66.705,0.706,89.051,25.85,62
2023-10-04 07:00:00,33.264,19.921,63.767,1.004,89.821,25.725,61
2023-10-04 08:00:00,47.256,29.878,59.967,1.9,91.442,25.45,61
2023-10-04 09:00:00,67.072,48.779,70.627,1.429,85.852,26.775,63
2023-10-04 10:00:00,23.222,9.744,80.72,1.346,75.747,28.85,62
2023-10-04 11:00:00,14.875,10.737,198.387,1.129,69.167,30.7,62
2023-10-04 12:00:00,14.682,8.641,212.314,1.929,63.901,31.1,61
2023-10-04 13:00:00,31.469,23.96,242.692,2.45,63.437,31.425,61
2023-10-04 14:00:00,10.671,9.02,239.508,2.834,64.236,31.425,62
2023-10-04 15:00:00,25.531,19.426,246.906,2.807,64.147,31.725,62
2023-10-04 16:00:00,18.891,15.207,250.876,2.866,65.667,31.675,63
2023-10-04 17:00:00,17.182,10.436,250.556,2.749,68.998,31.4,63
2023-10-04 18:00:00,23.162,16.822,242.116,2.525,71.736,31.025,63
2023-10-04 19:00:00,56.328,42.812,248.396,1.779,72.028,30.4,64
2023-10-04 20:00:00,31.997,26.174,256.251,1.355,74.089,29.75,65
2023-10-04 21:00:00,11.802,4.923,257.943,0.752,74.039,29.6,65
2023-10-04 22:00:00,21.005,14.783,34.129,0.217,76.14,29.1,65
2023-10-04 23:00:00,48.989,39.622,2.565,0.76,81.422,28.2,66
2023-10-05 00:00:00,31.278,17.327,38.556,0.945,80.692,28.3,55
2023-10-05 01:00:00,41.478,21.424,56.887,1.267,83.441,27.9,55
2023-10-05 02:00:00,42.023,23.414,75.156,0.758,82.819,27.725,56
2023-10-05 03:00:00,48.22,31.763,41.634,0.158,82.662,27.775,58
2023-10-05 04:00:00,49.759,30.78,18.655,0.575,83.304,27.65,58
2023-10-05 05:00:00,44.43,25.401,57.832,0.71,85.074,27.2,59
2023-10-05 06:00:00,47.291,26.6,75.142,1.303,84.771,26.9,60
2023-10-05 07:00:00,56.442,34.785,77.964,1.084,85.972,26.6,61
2023-10-05 08:00:00,39.335,17.368,78.074,1.258,85.248,26.625,61
2023-10-05 09:00:00,45.198,25.136,69.238,1.106,81.289,27.65,62
2023-10-05 10:00:00,33.795,13.611,92.59,1.195,75.328,29.475,62
2023-10-05 11:00:00,35.433,8.428,114.864,1.627,69.789,31.325,61
2023-10-05 12:00:00,40.643,23.976,133.295,1.664,68.063,31.925,62
2023-10-05 13:00:00,46.621,24.733,202.699,2.003,68.078,32.325,62
2023-10-05 14:00:00,61.227,37.215,200.192,2.671,63.905,32.6,63
2023-10-05 15:00:00,38.055,20.783,218.215,2.819,63.345,33.2,64
2023-10-05 16:00:00,35.624,15.914,209.769,3.176,64.453,32.55,64
2023-10-05 17:00:00,9.646,3.507,215.276,2.466,64.878,32.675,63
2023-10-05 18:00:00,24.523,11.738,221.595,2.321,65.48,32.55,63
2023-10-05 19:00:00,67.568,44.639,212.456,2.087,66.822,31.775,63
2023-10-05 20:00:00,59.719,41.372,217.758,1.509,69.162,31.05,65
2023-10-05 21:00:00,39.312,19.741,210.797,1.648,68.984,31.05,65
2023-10-05 22:00:00,23.455,14.923,211.842,1.6,66.818,31.1,65
2023-10-05 23:00:00,7.498,2.017,212.837,0.577,67.639,30.875,64
2023-10-06 00:00:00,38.124,20.668,33.826,1.055,87.707,26.25,76
2023-10-06 01:00:00,39.013,21.746,62.629,1.336,87.843,26.375,74
2023-10-06 02:00:00,79.931,55.112,79.791,1.49,85.469,26.35,74
2023-10-06 03:00:00,97.22,69.041,50.133,0.957,85.68,26.225,76
2023-10-06 04:00:00,71.758,47.147,78.397,0.691,85.025,26.425,77
2023-10-06 05:00:00,61.023,35.132,98.63,0.6,86.0,26.25,77
2023-10-06 06:00:00,53.335,29.299,161.365,0.274,85.634,26.175,77
2023-10-06 07:00:00,48.78,27.684,155.205,0.797,83.665,26.7,76
2023-10-06 08:00:00,45.731,27.933,177.852,0.933,82.481,27.275,75
2023-10-06 09:00:00,22.161,5.554,207.31,2.476,79.528,27.875,73
2023-10-06 10:00:00,36.495,21.586,200.532,2.8,75.606,28.65,71
2023-10-06 11:00:00,37.557,22.265,185.161,2.924,77.361,28.375,70
2023-10-06 12:00:00,10.789,4.317,185.083,2.235,72.137,28.8,68
2023-10-06 13:00:00,52.068,23.966,201.711,1.771,64.554,30.025,68
2023-10-06 14:00:00,21.749,6.865,241.622,1.866,63.41,30.825,67
2023-10-06 15:00:00,19.945,10.569,247.534,2.146,63.864,30.775,67
2023-10-06 16:00:00,24.303,13.416,239.823,2.385,70.354,30.975,67
2023-10-06 17:00:00,31.381,17.754,241.944,2.268,73.033,30.85,67
2023-10-06 18:00:00,29.365,16.704,237.376,1.669,74.648,30.5,66
2023-10-06 19:00:00,52.559,29.265,260.369,1.004,74.837,30.425,67
2023-10-06 20:00:00,38.012,22.356,272.635,0.566,77.577,29.975,67
2023-10-06 21:00:00,48.859,28.976,14.924,1.017,79.292,29.475,68
2023-10-06 22:00:00,39.312,22.352,7.137,0.604,80.272,29.175,68
2023-10-06 23:00:00,53.412,33.126,59.1,0.462,81.779,28.75,68
2023-10-07 00:00:00,29.009,12.19,73.997,0.678,79.919,27.1,57
2023-10-07 01:00:00,40.876,17.668,18.199,0.462,82.604,26.65,58
2023-10-07 02:00:00,40.296,19.086,48.703,0.919,85.052,26.375,57
2023-10-07 03:00:00,38.723,17.849,32.242,0.769,86.371,26.075,57
2023-10-07 04:00:00,36.739,15.856,102.39,0.853,86.563,26.175,57
2023-10-07 05:00:00,20.962,6.034,156.69,1.686,85.746,26.35,56
2023-10-07 06:00:00,19.185,7.515,143.622,2.189,82.414,25.925,56
2023-10-07 07:00:00,17.101,2.908,125.605,1.486,81.365,24.9,54
2023-10-07 08:00:00,19.536,3.505,98.169,1.682,83.344,24.475,54
2023-10-07 09:00:00,36.568,17.911,109.952,1.553,78.858,25.475,54
2023-10-07 10:00:00,14.797,5.591,146.051,1.472,73.555,27.2,54
2023-10-07 11:00:00,8.583,3.935,164.419,1.404,70.769,28.5,54
2023-10-07 12:00:00,36.708,17.9,210.85,1.981,68.777,29.5,53
2023-10-07 13:00:00,30.639,6.774,210.354,2.335,67.058,30.375,53
2023-10-07 14:00:00,39.062,19.663,231.467,2.605,68.728,30.2,53
2023-10-07 15:00:00,3.164,0.208,233.189,2.924,65.991,30.9,52
2023-10-07 16:00:00,5.416,0.43,231.618,3.16,64.613,30.95,50
2023-10-07 17:00:00,12.889,1.743,233.426,2.365,62.241,31.225,50
2023-10-07 18:00:00,56.953,13.131,242.378,1.745,61.567,31.25,51
2023-10-07 19:00:00,77.611,39.843,259.519,1.248,61.699,31.1,52
2023-10-07 20:00:00,31.639,13.479,278.201,0.918,66.129,29.975,51
2023-10-07 21:00:00,33.951,16.175,274.354,0.592,71.299,28.975,51
2023-10-07 22:00:00,44.071,18.816,315.072,0.562,75.275,28.25,51
2023-10-07 23:00:00,16.591,5.168,306.87,0.451,76.595,27.95,49
2023-10-08 00:00:00,30.243,9.089,8.241,0.949,86.638,25.775,60
2023-10-08 01:00:00,32.872,9.032,43.022,1.025,85.788,25.875,59
2023-10-08 02:00:00,34.578,9.928,37.816,1.187,87.807,25.675,58
2023-10-08 03:00:00,42.524,15.406,14.36,0.988,89.807,25.35,58
2023-10-08 04:00:00,44.129,18.023,12.482,0.805,89.286,25.575,58
2023-10-08 05:00:00,49.173,22.439,239.036,0.0,88.293,25.6,58
2023-10-08 06:00:00,31.161,9.264,229.129,1.777,83.419,26.3,57
2023-10-08 07:00:00,31.113,3.855,257.984,2.45,81.597,25.625,56
2023-10-08 08:00:00,45.045,18.319,252.888,1.356,80.099,25.95,55
2023-10-08 09:00:00,14.607,5.058,159.77,2.1,81.512,26.45,54
2023-10-08 10:00:00,8.733,1.931,99.217,1.423,79.401,27.225,52
2023-10-08 11:00:00,52.833,20.321,62.887,1.731,77.384,27.7,53
2023-10-08 12:00:00,49.214,30.084,66.922,1.941,72.619,28.525,54
2023-10-08 13:00:00,69.627,39.414,24.8,1.264,71.328,28.85,54
2023-10-08 14:00:00,25.75,17.077,324.346,0.801,68.278,29.775,54
2023-10-08 15:00:00,49.298,20.805,327.354,1.308,68.748,30.275,55
2023-10-08 16:00:00,70.863,37.323,19.639,1.053,65.96,30.45,56
2023-10-08 17:00:00,27.184,2.021,33.409,0.961,65.636,30.725,55
2023-10-08 18:00:00,46.395,19.337,44.285,1.361,64.428,31.15,55
2023-10-08 19:00:00,39.222,22.611,22.319,2.18,70.387,29.9,56
2023-10-08 20:00:00,57.239,32.484,3.388,1.1,73.115,28.925,57
2023-10-08 21:00:00,40.409,18.38,354.691,0.767,76.849,28.1,57
